"ID","SalePrice"
2854,205166.087911457
2855,218511.992268236
2856,182425.631384797
2857,213553.329671898
2858,120120.424221906
2859,128377.652337438
2860,111178.658068721
2861,185019.361982033
2862,127718.199115293
2863,202848.703699906
2864,154262.927775595
2865,201975.816950537
2866,99587.2542680986
2867,132509.165177648
2868,113173.455024509
2869,139312.096152787
2870,89006.3838141326
2871,61767.1315423236
2872,116646.818600334
2873,136985.833395487
2874,116224.178096149
2875,145953.883576134
2876,125355.322064138
2877,147238.642635244
2878,133735.696688349
2879,101262.387183366
2880,121744.670048191
2881,132479.185102265
2882,204365.198467037
2883,199150.944957752
2884,172265.941990463
2885,157401.649209351
2886,124015.966760274
2887,149273.361657038
2888,66687.9349392031
2889,91212.0120557556
2890,139262.068559551
2891,75519.7481628302
2892,127049.850346616
2893,66741.7838349206
2894,279551.796697934
2895,264484.216392051
2896,193571.848009378
2897,184443.307136937
2898,251862.244902429
2899,171672.41124735
2900,164163.139851382
2901,185494.675394814
2902,351374.729407532
2903,359620.157957346
2904,126647.195037286
2905,244016.469012333
2906,114808.102367046
2907,127745.232315388
2908,159100.961379684
2909,85425.2304170333
2910,85628.3312438711
2911,148073.11490428
2912,90988.8653194811
2913,85432.3497916365
2914,87428.4027673941
2915,90988.8653194811
2916,140791.672216211
2917,124182.223200721
2918,245514.908780164
2919,131069.266964222
